# id:21-21-21-0 
-0.94,0.45,1
0.04,0.25,1
-0.38,-0.32,-1
-0.39,-0.36,-1
-0.33,0.35,1
0.42,-0.89,-1
0.02,0.3,1
0.44,-0.33,-1
-0.65,-0.64,-1
0.52,-0.21,1
-0.77,-0.15,1
-0.54,0.9,1
0.05,-0.49,-1
0.62,0.12,1
0.6,0.8,1
0.79,0.21,1
-0.98,-0.77,1
-0.41,0.68,1
-0.63,-0.98,-1
0.43,0.54,1
-0.6,0.77,1
-0.17,-0.77,-1
-0.49,0.28,1
-0.13,-0.1,1
0.89,-0.51,1
-0.77,-0.72,-1
-0.29,-0.69,-1
-0.53,-0.1,1
-0.09,0.27,1
0.72,-0.31,1
0.3,0.1,1
0.74,0.93,1
-0.93,-0.57,1
-0.07,0.31,1
-0.1,0.19,1
-0.34,0.43,1
0.64,-0.87,-1
-0.15,-0.39,-1
0.74,0.53,1
-0.36,0.24,1
0.09,-0.46,-1
0.31,-0.72,-1
0.76,-0.64,-1
0.49,0.29,1
-0.89,-0.82,-1
0.23,-0.15,1
-0.37,-0.52,-1
-0.65,0.34,1
-0.04,0.07,-1
-0.16,0.72,1
0.42,-0.19,-1
0.09,-0.88,-1
-0.31,0.89,1
-0.27,0.37,1
-0.92,0.48,1
-0.38,-0.29,-1
-0.41,0.35,1
-0.3,0.7,1
0.42,-0.34,-1
0.67,0.5,1
0.16,-0.08,-1
0.2,-0.99,-1
0.51,-0.29,-1
-0.82,0.44,1
-0.86,0.53,1
-0.71,-0.86,-1
0.28,-0.26,-1
-0.24,0.44,1
0.58,-0.14,1
0.47,-0.47,-1
0.08,0.7,1
0.51,-0.11,1
-0.96,-0.6,1
-0.52,-0.41,-1
-0.73,-0.27,1
0.56,0.02,1
0.55,-0.7,-1
-0.11,0.07,-1
0.94,-0.35,1
0.64,-0.89,-1
-0.17,0.2,1
-0.05,-0.3,-1
0.08,-0.25,-1
0.92,0.23,1
-0.8,0.51,1
-1,0.06,1
0.97,-0.39,1
-0.35,0.51,1
-0.21,0.44,1
0.8,0.07,1
0.33,0.91,1
-0.44,-0.15,1
-0.32,0.94,1
0.21,0.85,1
-0.68,-0.95,-1
-0.83,-0.95,-1
0.05,-0.99,-1
-0.78,-0.33,1
-0.54,0.47,1
0.35,0.26,1
-0.64,-0.42,1
-0.43,0.14,1
0.48,0.83,1
0.14,0.04,-1
-0.97,0.37,1
-0.57,0.54,1
0.91,-0.41,1
0.98,-0.19,1
0.56,0.27,1
-0.42,-0.38,-1
-0.34,-0.02,1
-0.34,0.55,1
0.5,0.03,1
-0.73,-0.83,-1
-0.1,-0.79,-1
0.58,-0.36,1
-0.69,-0.46,-1
0.06,-0.48,-1
-0.51,-0.92,-1
0.38,-0.34,-1
0.53,0.33,1
-0.74,0.99,1
-0.87,0.49,1
0.84,0.77,1
-0.43,-0.33,-1
-0.33,-0.76,-1
-0.69,-0.45,-1
-0.46,0.62,1
0.59,-0.9,-1
0.9,0.49,1
-0.17,0.02,1
-0.26,0.28,1
-0.79,0.41,1
-0.29,0.25,1
0.38,0.82,1
-0.75,-0.51,1
0.79,-0.19,1
0.86,0.36,1
-0.55,-0.06,1
0.13,-0.16,-1
-0.53,0.67,1
0.15,-0.59,-1
0.81,-0.38,1
0.96,0.33,1
0.87,-0.29,1
-0.56,-0.03,1
0.27,-0.25,-1
-0.35,-0.4,-1
0.66,0.06,1
-0.24,-0.81,-1
0.36,-0.34,-1
-0.03,0.82,1
0.87,0.63,1
-0.84,0.58,1
0.71,0.45,1
0.08,0.9,1
-0.07,0.16,1
0.6,0.82,1
0.61,0.47,1
-0.44,-0.78,-1
-0.65,0.59,1
0.81,-0.44,1
0.68,-0.58,-1
-0.83,-0.42,1
1,-0.71,1
-0.47,0.37,1
-0.97,-0.7,1
-0.72,0.9,1
0.14,0.5,1
0.05,-0.94,-1
0.15,-0.59,-1
0.92,-0.78,1
-0.5,0.91,1
-0.29,-0.93,-1
-0.51,-0.93,-1
0.73,-0.4,1
-0.14,-0.37,-1
0.15,-0.08,-1
0.25,-0.95,-1
-0.18,0.11,1
-0.39,-0.74,-1
1,-0.82,1
0.95,-0.32,1
-0.7,0.39,1
0.26,0.89,1
-0.5,0.62,1
0.12,-0.53,-1
-0.96,0.62,1
-0.14,-0.13,-1
0.17,0.69,1
0.56,-0.7,-1
-0.65,-0.7,-1
0.38,-0.76,-1
-0.7,-0.45,1
0.32,0.81,1
-0.61,-0.69,-1
-0.93,0.44,1
-0.61,0.48,1
0.62,-0.67,-1
-0.09,0.51,1
0.31,0.06,1
0.97,0.42,1
-0.19,-0.21,-1
-0.67,0.1,1
0.24,-0.59,-1
-0.96,-0.2,1
-0.54,-0.12,1
0.35,0.27,1
0.87,-0.11,1
0.25,0.8,1
-0.69,0.11,1
0.68,0.08,1
0.34,0.89,1
0.25,-0.79,-1
0.71,0.46,1
0.98,0.5,1
-0.45,0.96,1
-0.43,0.31,1
-0.94,0.18,1
0.89,-0.58,1
0.22,-0.27,-1
0.62,-0.6,-1
0.42,0.75,1
-0.98,0,1
0.72,-0.29,1
0.83,-0.31,1
-0.26,0.24,1
-0.47,0.82,1
0.6,0.88,1
0.55,0.77,1
0.29,-0.02,-1
-0.86,-0.4,1
# id:21--42--21-0 
0.89,-0.96,1
0.77,-0.57,1
0.12,-0.63,-1
0.31,-0.13,1
-0.54,-0.96,-1
0.82,-0.19,1
0.38,0.44,-1
0.51,0.42,1
0.47,-0.21,1
0.22,-0.29,-1
0.09,0.15,-1
-0.99,-0.13,-1
-0.08,-0.07,1
0.75,0.78,1
0.21,-0.07,1
-0.65,-0.44,1
0.36,0.44,-1
-0.85,0.86,1
0,0.61,1
-0.52,0.61,1
-0.47,0.98,-1
0.75,0.66,1
-0.41,-0.09,1
0.47,0.81,1
0.24,0.79,1
0.65,-0.69,-1
0.93,-0.72,-1
0.89,0.16,-1
0.14,0.94,1
0.6,-0.88,-1
0.03,0.53,-1
0.34,0.88,-1
0.67,-0.28,1
0.04,-0.39,1
-0.11,0.62,1
-0.22,0.18,1
0.12,0.91,1
-0.97,-0.35,1
-0.82,-0.98,1
0.91,-0.11,1
0.62,-0.94,-1
-0.33,-0.17,1
-0.55,0,1
-0.82,0.54,1
0.45,0.96,1
-0.39,-0.08,1
-0.05,-0.89,1
0.01,-0.6,-1
-0.54,0.31,1
-0.86,-0.08,-1
0.93,0.05,-1
-0.42,-0.02,-1
-0.06,0.43,1
-0.65,-0.96,1
-0.85,-0.36,1
0.04,-0.41,1
0.9,0.08,-1
1,0.34,1
-0.61,-0.54,1
0.44,0.44,-1
-0.14,-0.5,1
-0.46,-0.75,1
-0.11,-0.32,1
0.27,0.67,1
-0.26,-0.94,1
0.41,0.84,1
-0.71,-0.31,1
-0.88,0.77,1
-0.73,-0.97,1
-0.72,-0.28,1
0.4,0.4,-1
0.06,-0.46,1
-0.4,0.03,-1
-0.14,0.22,1
0.91,-0.42,-1
-0.65,0.01,-1
0.04,0.22,1
0.94,-0.03,1
-0.64,0.62,1
-0.85,0.82,1
-0.16,0.79,1
0,-0.41,1
0.17,0.76,1
-0.24,0.95,1
0.17,0.6,1
-0.44,0.64,1
0.25,-0.58,1
-0.76,0.59,1
0.37,-0.06,-1
0.53,0.66,1
0.41,-0.81,-1
-0.86,-0.62,1
0.99,0.09,-1
-0.27,-0.15,1
0.28,0.83,1
0.42,0.56,1
-0.51,0.41,-1
0.06,-0.6,-1
-0.4,-0.04,1
0.35,-0.4,1
0.7,-0.53,-1
0.32,0.35,-1
0.18,0.79,-1
0.34,-0.27,1
-0.87,-0.49,1
-0.08,-0.4,1
0.56,-0.7,1
-0.1,-0.68,-1
-0.21,-0.89,-1
0.46,0.42,-1
0.21,-0.17,-1
0.56,-0.39,1
0.13,-0.75,-1
-0.15,-0.45,-1
-0.15,0.84,1
-0.85,0.56,1
0.67,0.37,1
-0.21,0.77,1
-0.41,0,-1
0.61,-0.08,1
0.17,-0.27,-1
0.28,-0.65,-1
-0.81,0.74,-1
0.29,-0.76,1
0.61,-0.65,-1
-0.89,0.85,1
-0.15,-0.07,-1
0.85,-0.3,1
0.43,0.99,1
-0.66,0.46,-1
0.2,-0.26,-1
-0.02,-0.82,-1
-0.46,0.53,-1
0.38,0.38,-1
-0.7,-0.78,-1
-0.07,0.9,-1
0.88,-0.8,-1
0.67,0.92,1
-0.35,0.64,1
0.83,-0.2,-1
-0.67,0.21,1
-0.42,-0.61,1
-0.38,-0.36,1
-0.47,-0.8,-1
-0.59,-0.02,-1
-0.11,0.38,1
0.02,-0.71,1
0.1,0.39,1
-0.4,-0.76,1
-0.37,0.1,1
0.74,0.11,-1
0.31,-0.29,1
0.69,0.31,-1
-0.31,-0.28,1
0.02,0.3,-1
-0.31,0.78,1
-0.98,-0.31,-1
0.8,-0.46,1
0.65,-0.28,1
0.44,-0.52,1
0.8,-0.53,-1
0.2,0.84,-1
0.14,-0.23,1
-0.46,0.87,-1
-0.44,0.59,-1
-0.88,0.14,1
0.86,0.69,1
-0.83,0.42,1
0.89,-0.87,1
0.97,-0.35,1
0.42,0.63,1
0.5,-0.96,-1
0.63,0.76,1
-0.11,-0.71,1
0.99,-0.73,-1
0.69,-0.54,1
-0.4,-0.43,-1
0.23,0.98,-1
0.61,-0.4,1
-0.36,0.16,-1
-0.09,0.58,1
0.87,0.57,1
0.85,-0.4,1
0.07,-0.87,1
-0.3,0.79,1
0.76,0.91,1
-0.5,0.2,1
-0.65,0.62,1
0.19,0.45,1
0.02,0.64,1
-0.77,-0.08,1
0.05,0.51,1
0.29,0.21,1
0.11,-0.73,1
0.48,-0.14,1
-0.53,-0.85,1
0.61,-0.82,-1
0.82,0.64,-1
-0.44,0.88,1
0.38,-0.67,-1
0.54,0.07,-1
0.34,-0.9,1
-0.04,-0.01,1
0.15,0.77,1
0.95,0.83,1
0.47,-0.14,-1
-0.26,0.19,-1
0.52,0.01,1
-0.92,-0.51,1
-0.41,0.95,1
-0.06,-0.1,-1
-0.34,-0.91,-1
0.93,-0.78,1
0.09,-0.8,1
0.39,0.06,1
-0.93,-0.28,-1
0.21,0.66,1
0.61,0.82,-1
-0.28,-0.65,1
-0.55,0.48,-1
0.7,-0.63,1
-0.42,0.19,1
-0.75,-0.45,-1
0.28,-0.17,-1
-0.52,-0.95,-1
0.88,0.65,-1
-1,0.26,-1
-0.26,0.98,-1
-0.65,-0.39,1
0.81,0.84,-1
-0.61,0.77,1
-0.41,-0.13,1
-0.07,-0.57,1
-0.92,0.81,-1
0.06,0.39,1
0.37,0.39,1
-1,0.48,1
0.31,0.55,1
0.32,-0.74,1
0.13,0.52,-1
0.96,-0.85,-1
0.97,-0.74,1
0.66,-0.33,1
-0.94,0.07,-1
-0.46,0.39,1
-0.06,0.76,-1
-0.99,-0.06,1
-0.54,0.16,-1
0.32,-0.93,1
-0.66,-0.41,1
0.27,0.13,1
-0.8,0.76,1
0.14,0.28,-1
0.03,-0.83,1
0.12,-0.49,1
0.67,0.41,1
0.49,-0.54,1
0.05,-0.43,-1
0.71,-0.16,1
-0.41,0.04,1
-0.69,0.27,1
0.45,-0.84,-1
-0.32,-0.41,-1
1,-0.86,1
-0.4,0.61,1
-0.83,0.13,1
0.98,0.62,-1
-0.34,-0.56,1
0.72,-0.88,1
-0.71,-0.29,1
0.3,0.89,1
-0.98,-0.35,-1
-0.75,-0.92,-1
0.21,-0.74,1
0.88,-0.91,-1
-0.47,-0.96,-1
-0.83,0.85,-1
-0.44,0.16,1
0.05,-0.25,1
0.41,0.94,1
-0.99,1,1
-0.75,-0.6,-1
-0.51,-0.86,1
-0.81,-0.81,-1
-0.96,-0.29,-1
0.87,-0.73,1
0.02,0.62,-1
0.55,0.7,1
0.7,-0.83,1
-0.43,0.19,1
0.34,-0.24,1
-0.04,0.38,1
-0.92,-0.26,1
0.01,-0.94,-1
0.68,-0.14,1
-0.44,-0.47,-1
-0.3,0.58,1
-0.23,-0.72,-1
0.05,-0.57,-1
0.82,0.54,1
-0.73,-0.39,1
-0.33,-0.28,-1
0.58,0.76,-1
-0.72,-0.63,1
0.96,-0.41,1
-0.12,-0.4,1
0.04,-0.54,1
1,-0.04,-1
0.58,-0.41,-1
0.32,-0.14,1
-0.38,-0.82,1
-0.44,0.43,-1
-0.98,-0.85,1
-0.24,-0.95,1
-0.49,-0.21,-1
0.75,0.4,1
1,-0.66,1
0.21,-0.83,1
-0.64,0.24,1
-0.34,-0.38,1
-0.23,-0.34,1
-0.29,-0.57,1
0.22,1,1
0.39,-0.48,1
-0.14,0.86,-1
-0.97,-0.09,-1
-0.85,-0.38,1
0.24,-0.25,-1
0.41,0.09,-1
0.52,-0.12,1
-0.13,0.08,-1
0.6,0.99,-1
0.85,-0.64,1
0.27,-0.58,1
0.04,0.6,-1
-0.66,0.74,1
-0.17,0.84,-1
-0.28,0.21,1
-0.72,-0.21,1
-0.23,0.51,-1
0.87,-0.13,1
0.29,-0.22,-1
-0.62,-0.2,1
-0.46,-0.09,1
-0.26,-0.66,1
0.56,-0.19,1
0.61,-0.1,-1
-0.59,-0.95,-1
-0.07,0.5,-1
-0.72,0.99,-1
-0.22,0.16,1
-0.94,0.87,1
-0.79,-0.58,1
0.24,0.32,1
-0.79,0.32,-1
0.38,-0.79,-1
0.72,-0.68,-1
-0.7,0.07,1
-0.77,-0.95,-1
0.93,0.11,-1
0.53,0.37,1
-0.31,0.51,1
-0.17,-0.17,-1
0.05,-0.56,1
-0.24,0.03,1
-0.9,0.44,-1
0.49,-0.44,1
0.67,0.74,1
0.1,0.46,1
-0.04,0.58,1
-0.59,-0.77,1
-0.32,-0.49,1
0.55,0,1
-0.57,-0.34,1
0.23,-0.4,1
-0.67,-0.11,1
-0.66,-0.94,1
0.65,0.94,-1
-0.83,0.09,1
0.6,0.74,1
-0.26,-0.2,1
0.47,-0.24,1
0.37,-0.57,1
0.32,0.7,1
0.76,-0.62,1
-0.69,-0.94,-1
0.15,-0.04,1
-0.3,0.64,1
-0.56,-0.34,1
0.43,0.7,1
-0.87,-0.79,1
0.91,0.64,1
-0.99,-0.92,-1
-0.86,-0.5,1
0.47,-0.84,-1
0.8,0.92,-1
-0.42,-0.78,-1
0.93,-0.24,-1
-0.03,0.29,1
-0.07,-0.38,1
-0.3,0.59,1
-0.91,-0.9,1
-0.73,-0.83,-1
-0.91,0.36,1
0.59,-0.53,1
0.24,0.47,-1
-0.24,0.08,1
0.71,0.62,-1
0.21,0.92,1
-0.98,0.4,-1
0.58,-0.37,1
1,-0.31,1
0.16,0.02,-1
-0.51,-0.33,1
0.76,0.69,1
0.31,0.57,-1
0.49,0.12,1
-0.48,-0.28,-1
0.35,-0.82,1
-0.13,-0.89,-1
0.14,-0.98,1
-0.31,0.02,-1
-0.3,0.83,-1
0.39,0.79,1
-0.09,-0.63,1
0.09,-0.81,-1
-0.63,0.3,1
0.42,-0.3,-1
-0.28,0.69,1
-0.3,0.07,1
-0.11,0.78,-1
0.56,0.96,-1
-0.68,0.55,1
0.75,0.42,-1
-0.28,0.63,-1
-0.68,-0.37,1
-0.69,-0.13,1
0.94,-0.68,1
-0.9,0.84,1
0.79,-0.75,-1
0.8,-0.98,1
0.45,0.38,-1
0.01,0.02,1
0.65,-0.01,1
0.86,-0.16,1
0.17,0.39,1
0.23,0.7,1
0.95,0.07,1
0.1,-0.34,-1
-0.97,-0.05,1
0.97,0.03,1
-0.99,-0.23,1
0.62,-0.45,1
0.95,-0.75,1
0.96,-0.01,1
-0.94,0.32,1
0.98,-0.06,-1
0.89,-0.56,1
0.47,0.46,1
-0.78,0.05,1
0.61,0.01,1
0.27,-0.32,1
0.67,-0.08,1
-0.76,-0.23,-1
0.72,-0.38,1
0.06,0.3,-1
-0.25,-0.08,1
0.98,0.38,1
-0.61,0.44,1
-0.89,0.88,1
-0.21,-1,1
-0.22,-0.58,-1
0.04,0.49,-1
-0.22,0.54,1
-0.54,-0.35,-1
-0.98,0.33,-1
-0.23,0.15,1
0.03,-0.04,1
-0.03,-0.8,1
-0.38,-0.89,1
0.6,-0.67,-1
0.88,-0.61,-1
0.05,-0.57,1
0.77,-0.21,-1
0.95,0.57,1
-0.48,-0.9,1
-0.7,0.65,1
0.77,0.49,1
0.83,-0.66,1
-0.27,0.67,1
-0.9,-0.19,1
0.6,-0.66,1
0.91,0.82,-1
0.93,0.3,-1
-0.06,0.17,1
-0.35,0.72,-1
-0.94,0.83,1
0.49,-0.79,1
0.03,0.43,-1
0.77,0.86,1
0.68,-0.33,1
0.97,-0.97,1
0.21,-0.04,1
-0.32,0.69,1
0.51,-0.5,1
-0.28,-0.9,1
0.54,-0.95,1
0.91,-0.46,1
0.21,0.1,1
0.13,-0.01,-1
0.95,0.71,-1
0.4,-0.48,1
0.03,-0.1,1
0.01,-0.5,-1
-0.44,0.88,-1
-0.59,-0.17,1
0.93,0.23,1
-0.79,-0.11,-1
-0.4,0.59,-1
-0.89,-0.85,1
0.05,-0.18,-1
0.33,-0.61,1
-0.74,-0.56,1
0.27,-0.6,1
0.63,0.1,1
1,0.65,-1
0.24,-0.2,1
-0.05,0.52,-1
-0.67,0.4,1
0.8,-0.34,-1
0.11,0.91,-1
-0.7,0.04,1
-0.86,0.84,-1
0.48,0.79,1
-0.42,0.34,1
-0.14,-0.43,1
0.97,0.6,1
-0.74,-0.59,1
-0.69,-0.43,-1
0.61,0.34,1
0.17,-0.67,-1
-0.89,-0.37,1
0.98,0.43,1
1,0.76,1
0.35,-0.12,1
0.3,0.55,1
-0.89,-0.27,1
-0.94,-0.22,1
0.12,0.37,1
-1,0.24,1
-0.34,-0.86,-1
0.9,-0.17,1
0.72,-0.66,1
0.9,0.84,-1
-0.43,-0.15,-1
0.64,0.21,1
-0.42,0.76,-1
0,0.91,1
-0.96,0.37,1
-0.81,-0.05,1
0.29,-0.95,1
0.9,0.55,-1
-0.6,-0.08,-1
-0.87,-0.01,1
-0.25,-0.23,1
-0.32,0.85,1
0.21,0.74,1
-0.31,0.88,1
0.94,-0.74,1
0.82,-0.65,-1
0.28,0.41,1
-0.6,0.05,1
0.83,0.42,-1
0.27,-0.68,-1
-0.95,0.92,1
0.79,0.22,1
0.49,0.89,1
-0.76,0.85,1
0.25,0.78,1
-0.18,0.05,-1
-0.53,0.72,1
-0.97,-0.61,-1
-0.7,-0.9,-1
0.33,0.57,1
0.46,0.37,1
0.21,0.63,-1
0.4,-0.87,-1
0.19,-0.07,1
-0.36,-0.98,1
-0.59,0.61,1
0.72,0.62,1
0.18,-0.37,-1
1,0.99,1
0.61,0.54,1
0.67,0.78,1
-0.29,-0.9,1
-0.88,0.91,-1
0.52,-0.2,1
-0.59,-0.95,1
-0.32,-0.86,1
-0.88,-0.45,1
-0.92,0.54,1
0.32,0.98,-1
-0.92,0.13,-1
0.03,0.42,-1
-0.79,0.99,-1
-0.96,-0.95,1
-0.81,-0.56,-1
-0.01,0.28,1
-0.18,-0.21,-1
-0.23,0.44,1
-0.44,0.56,1
-0.03,0.8,1
0.78,0.93,1
0.98,-0.97,-1
-0.53,0.95,1
0.23,-0.48,-1
0.32,0.37,-1
-0.2,-0.65,1
0.92,1,1
0.79,0.12,1
0.05,0.88,1
0.91,0.94,-1
0.88,0.68,1
-0.8,-0.61,1
0.77,0.33,-1
0.69,-0.46,1
-0.46,-0.08,-1
-0.97,-0.46,1
-0.58,0.29,-1
0.22,0.3,1
-0.02,-0.43,1
-0.04,0.36,1
-0.32,-0.7,-1
-0.16,0.24,1
-0.85,-0.55,-1
0,0.61,1
-0.11,0.39,-1
-0.31,-0.55,1
0.02,0.43,1
-0.22,0.54,1
0.84,-1,1
0.25,0.82,1
-0.74,0.77,1
0.37,-0.13,-1
-0.75,-0.58,1
-0.12,0.6,1
0.02,0.46,1
-0.01,-0.39,1
-0.38,0.1,1
-0.09,0.57,1
0.33,-0.15,1
0.72,0.13,1
0.55,0.34,-1
-0.06,0.53,1
-0.01,-0.77,1
-0.15,0.02,1
-0.88,-0.68,1
0.89,-0.41,1
0.45,-0.34,1
0.79,-0.12,1
-0.78,-0.94,1
0.6,-0.89,-1
-0.65,-0.13,1
0.9,0.37,-1
0.69,-1,1
-0.4,0.27,-1
0.94,-0.29,1
0.6,-0.64,1
-0.58,-0.16,-1
-0.04,-0.92,1
-0.04,0.16,1
-0.47,0.19,-1
0.19,0.94,1
0.21,-0.4,1
0.31,0.06,1
0.43,0.93,1
-0.24,0.69,1
0.78,-0.52,1
0.64,0.56,-1
-0.26,-0.52,1
-0.59,-0.8,1
-0.2,0.58,-1
-0.37,0.62,-1
0.55,0.73,-1
0.42,0.79,1
-0.74,0.07,1
-0.38,0.55,1
-0.97,-0.52,-1
-0.31,0.04,1
-0.38,-0.17,1
-0.55,-0.39,1
-0.66,0.23,1
0.01,-0.66,1
0.41,-0.09,-1
-0.54,0.27,-1
0.75,-0.28,-1
0.77,0.01,-1
0.84,0.52,-1
-0.87,-0.05,-1
-0.83,-0.42,1
-0.08,0.21,-1
-0.88,0.66,-1
-0.08,0.78,1
-0.51,-0.99,-1
0.02,0.03,1
-0.45,-0.73,1
0.23,0.41,1
1,0.41,1
-0.39,0.07,1
-0.28,0.61,1
0.38,-0.61,1
-0.6,0.42,1
-0.56,-0.25,1
0.03,0.41,-1
-0.19,-0.15,1
-0.75,-0.75,1
0.32,-0.04,-1
-0.44,-0.08,1
0.31,0.99,1
0.41,0.93,1
-0.32,0.4,1
-0.2,-0.47,1
0.38,0.63,1
0.88,-0.87,1
0.09,-0.91,1
0.01,-0.09,-1
-0.1,0.4,-1
0.32,0.15,-1
-0.46,0,1
0.53,0.68,1
0.3,0.37,1
0.51,0.03,-1
0.13,0.61,-1
-0.48,0.84,1
0.23,-0.53,-1
0.62,0.89,-1
-0.11,-0.74,-1
0.95,-0.55,1
0.82,0.86,1
-0.11,-0.22,-1
-0.61,-0.84,1
-1,-0.4,1
0.07,-0.93,1
0.96,-0.66,1
-0.39,-0.67,-1
-0.22,-0.41,-1
-0.56,-0.8,1
-0.01,0.85,1
-0.99,0.49,-1
-0.92,-0.36,1
-0.29,0.05,1
0.4,-0.32,-1
0.02,-0.22,1
0.37,-0.64,1
-0.44,-0.68,1
-0.83,-0.51,-1
0.99,0.25,-1
0.9,0.46,-1
-0.5,0.07,1
0.76,-0.2,1
0.59,-0.52,1
-0.16,-0.04,1
0.29,0.93,1
-0.59,0.92,-1
0.17,0.84,1
0.3,0.7,1
-0.23,-0.05,-1
0.75,0.63,1
-0.9,0.86,1
-0.18,0.07,-1
-0.01,0.31,1
0.22,0.2,-1
0.04,-0.74,-1
0.97,0.11,1
-0.94,0.86,1
0.48,-0.46,1
-0.61,0.44,1
-0.5,-0.14,1
-0.84,-0.13,1
-0.93,-0.31,1
-0.04,0.22,1
-0.67,0.61,-1
0.46,-0.1,1
0.44,0.35,1
-0.21,0.02,1
0.88,-0.66,-1
0.22,0.68,1
-0.63,0.2,1
-0.58,0.88,1
0.48,0.91,1
-0.2,0.35,-1
-0.31,-0.63,1
0.39,0.1,1
0.45,0.56,1
0.24,-0.27,1
0.93,-0.62,-1
-0.74,0.2,1
0.1,-0.76,1
0.59,-0.46,-1
-0.09,-0.8,-1
0.31,-0.48,1
-0.92,-0.14,1
0.59,0.39,1
0.78,0.88,-1
0.07,-0.04,-1
0.2,-0.54,1
0,-0.8,1
-0.6,-0.19,1
0.34,0.77,1
-0.38,0.89,-1
0.28,0.69,1
0.56,0.59,-1
-0.46,-0.13,1
0.33,-0.13,-1
0.07,0.58,1
-0.61,-0.56,1
-0.79,0.65,1
0.54,0.9,1
0.58,-0.23,1
-0.65,-0.05,1
0.82,-0.42,1
0.45,0.16,-1
-0.27,0.71,1
-0.85,0.19,-1
-0.16,-1,-1
0.91,-0.75,1
0.02,0.04,1
0.99,-0.6,1
-0.02,-0.08,-1
-0.93,-0.59,1
-0.88,-0.05,-1
-0.86,-0.21,1
-0.21,0.86,1
-0.9,-0.47,1
0.57,-0.2,1
0.21,-0.21,-1
0.71,-0.7,1
-0.29,0.57,1
-0.48,-0.47,-1
0.33,0.78,-1
0.63,-0.01,1
0.52,-0.01,1
0.8,0.37,1
-0.85,1,1
-0.71,0.81,1
0.38,-0.76,1
-0.23,-0.02,-1
-0.24,-0.79,-1
0.21,0.03,1
-0.98,-0.02,1
-0.66,-0.54,-1
-0.54,-0.99,1
0.82,1,1
-0.77,0.63,1
-0.4,0.67,1
0.89,0.33,1
-0.64,0.87,-1
-0.16,0.64,1
-0.9,0.02,-1
0.04,-0.97,1
-0.97,0.09,-1
-0.28,0.15,1
-0.18,-0.61,1
0.73,-0.57,-1
-0.7,0.61,1
0.25,-0.34,1
0.69,-1,1
-0.96,0.23,-1
-0.68,0.64,1
-0.22,0.63,1
-0.99,0.05,1
0.48,-0.9,1
0.72,-0.71,1
-0.04,0.26,-1
0.27,-0.78,1
0.45,-0.04,1
-0.41,0.72,1
0.34,0.17,1
-0.78,0.3,1
0.4,-0.06,1
0.24,-0.59,-1
0.67,-0.62,1
-0.39,-0.77,-1
0.2,0.63,1
0.34,-0.36,1
0.82,-0.84,-1
0.46,0.16,1
-0.91,0.22,1
0.64,-0.95,1
-0.56,-0.62,1
-0.38,-0.52,1
-0.9,-0.06,1
0.58,-0.21,1
-0.05,-0.83,-1
0.33,0.16,1
-0.62,0.26,-1
0.31,-0.71,1
-0.32,0.56,1
-0.96,0.92,-1
-0.15,-0.27,-1
0.52,0.73,-1
0.9,0.23,1
-0.61,-0.85,1
0.42,0.42,1
0.71,-0.9,-1
0.67,0.28,1
0.19,-0.2,-1
0.54,0.45,1
0.17,-0.73,1
0.51,-0.59,1
-0.43,-0.05,1
-0.64,0.46,-1
0.56,0.19,1
-0.54,-0.87,1
-0.07,-0.22,-1
-0.77,-0.85,1
-0.58,0.06,1
0.47,-0.24,-1
0.71,-0.5,-1
0.96,-0.27,1
0.92,-0.41,-1
-0.27,0.68,1
-0.54,0.73,1
0.88,0.66,-1
-0.28,-0.45,-1
0.31,-0.94,1
-0.43,-0.75,-1
-0.01,0.24,1
0.84,-0.21,-1
-0.54,0.33,1
0.06,-0.64,1
-0.98,0.71,1
-0.74,0.48,1
0.55,0.16,-1
0.42,0.69,-1
-0.07,-0.31,1
0.48,-0.38,1
0.95,0.56,1
0.92,-0.52,1
-0.81,0.2,-1
-0.32,0.61,-1
-0.24,-0.39,-1
-0.7,0,1
0.7,0.91,1
-0.48,0.33,-1
-0.12,0.99,1
-0.54,0.43,-1
-0.38,0.42,1
0.02,0.13,1
0.75,0.89,-1
-0.12,-0.47,-1
-0.57,0.28,1
-0.4,-0.14,1
-0.16,-0.09,1
-0.66,0.03,1
-0.56,0.08,1
-0.8,0.81,1
0.69,0.18,-1
0.72,0.27,-1
-0.46,-0.11,1
0.76,-0.46,-1
0.45,-0.08,1
0.95,0.89,-1
-0.04,0.03,1
-0.16,0.08,-1
-0.75,0.1,1
-0.63,-0.76,1
0.14,0.23,1
0.77,-0.31,1
0.61,0.42,1
0.3,0.77,-1
-0.2,0.8,1
-0.13,-0.47,1
0.64,0.27,-1
0.52,0.21,-1
-0.56,-0.02,-1
0.67,0.06,1
-0.53,-0.56,1
-0.79,-0.22,1
-0.43,0.45,1
0.99,-0.17,1
-0.91,0.66,1
-0.13,-0.45,1
0.53,0.84,1
-0.11,-0.05,1
0.39,0.3,1
-0.92,0.17,-1
-0.39,0.27,-1
-0.9,-0.35,-1
-0.7,0.86,1
-0.6,-0.92,1
0.92,-1,1
-0.04,0.59,-1
-0.11,0.31,1
-0.53,-0.44,1
0.84,0.73,1
-0.63,0.92,1
0.77,0.96,-1
-0.96,-0.66,1
-0.66,0.23,1
-0.18,-0.06,1
-0.75,0.59,1
-0.85,-0.69,1
-0.97,0.51,-1
0.42,-0.93,1
